date,price
1/28/18 22:30,27.257693
1/28/18 22:35,28.120723
1/28/18 22:40,26.515333
1/28/18 22:45,26.197373
1/28/18 22:50,24.722523
1/28/18 22:55,23.750983
1/28/18 23:00,30.25163
1/28/18 23:05,27.95984
1/28/18 23:10,25.241116
1/28/18 23:15,24.837826
1/28/18 23:20,23.71946
1/28/18 23:25,22.905133
1/28/18 23:30,22.745686
1/28/18 23:35,22.28957
1/28/18 23:40,21.874036
1/28/18 23:45,21.830493
1/28/18 23:50,21.389626
1/28/18 23:55,18.98466
